9.05,4640.98,-23.45
9.06,4645.97,-23.41
9.07,4652.32,-23.39
9.08,4657.31,-23.34
9.09,4662.61,-23.33
9.1,4667.92,-23.42
9.11,4672.47,-23.33
9.12,4678.84,-23.29
9.13,4683.54,-23.3
9.14,4688.55,-23.16
9.15,4692.96,-23.13
9.16,4698.89,-23.21
9.17,4705.28,-23.09
9.18,4710.15,-23.05
9.19,4714.72,-22.97
9.2,4721.43,-22.96
9.21,4726.31,-22.86
9.22,4731.65,-22.84
9.23,4736.23,-22.83
9.24,4742.49,-22.77
9.25,4746.47,-22.85
9.26,4753.35,-22.71
9.27,4757.94,-22.72
9.28,4762.84,-22.68
9.29,4767.74,-22.62
9.3,4773.72,-22.62
9.31,4778.94,-22.55
9.32,4784.16,-22.49
9.33,4789.07,-22.54
9.34,4793.53,-22.5
9.35,4799.83,-22.48
9.36,4804.29,-22.5
9.37,4810.14,-22.31
9.38,4814.3,-22.38
9.39,4820.77,-22.29
9.4,4825.24,-22.23
9.41,4830.64,-22.24
9.42,4835.89,-22.2
9.43,4841.91,-22.09
9.44,4846.7,-22.16
9.45,4852.89,-22.12
9.46,4856.6,-22.06
9.47,4862.64,-22.04
9.48,4868.68,-21.95
9.49,4872.4,-22.21
9.5,4878.76,-22.19
9.51,4883.88,-21.96
9.52,4889.79,-22.06
9.53,4894.29,-21.9
9.54,4899.58,-21.89
9.55,4904.87,-21.95
9.56,4909.85,-21.8
9.57,4914.05,-21.78
9.58,4919.35,-21.64
9.59,4922.93,-21.72
9.6,4928.24,-21.56
9.61,4932.92,-21.68
9.62,4938.54,-21.64
9.63,4942.76,-21.69
9.64,4949.32,-21.6
9.65,4954.48,-21.52
9.66,4959.65,-21.5
9.67,4965.29,-21.43
9.68,4971.87,-21.48
9.69,4976.73,-21.49
9.7,4980.18,-21.38
9.71,4986.3,-21.32
9.72,4990.23,-21.44
9.73,4996.2,-21.32
9.74,5000.92,-21.36
9.75,5006.58,-21.32
9.76,5011.46,-21.15
9.77,5016.03,-21.23
9.78,5021.38,-21.08
9.79,5026.43,-21.11
9.8,5030.85,-21.05
9.81,5037.64,-21.06
9.82,5042.53,-21.05
9.83,5047.59,-20.95
9.84,5053.6,-20.92
9.85,5058.03,-20.88
9.86,5063.25,-20.83
9.87,5069.12,-20.85
9.88,5072.29,-20.82
9.89,5077.68,-20.7
9.9,5081.17,-20.72
9.91,5085.77,-20.76
9.92,5091.49,-20.78
9.93,5096.73,-20.79
9.94,5101.98,-20.87
9.95,5106.91,-20.79
9.96,5112.17,-20.5
9.97,5117.26,-20.45
